equipment_id,test_id,test_name,start,end
setup_sofia_4,mwcu_a7_5_Leak_seq1,Leak,2027-05-17T00:00:00,2027-05-20T00:00:00
setup_sofia_4,mwcu_b10_5_Leak_seq1,Leak,2027-05-20T00:00:00,2027-05-23T00:00:00
setup_sofia_4,mwcu_b10_5_Leak_seq2,Leak,2027-05-23T00:00:00,2027-05-26T00:00:00
setup_sofia_4,mwcu_a7_3_L-03_seq7,L-03,2027-05-26T00:00:00,2027-06-20T00:00:00
setup_sofia_4,mwcu_b10_5_K-01_seq4,K-01,2027-06-20T00:00:00,2027-06-23T00:00:00
setup_sofia_4,mwcu_b10_5_P-03_seq5,P-03,2027-06-23T00:00:00,2027-07-21T00:00:00
setup_sofia_4,mwcu_b10_2b_K-06_seq8,K-06,2027-07-21T00:00:00,2027-08-04T00:00:00
setup_sofia_4,mwcu_b10_2b_P-02-L_seq9,P-02-L,2027-08-04T00:00:00,2027-08-09T00:00:00
setup_sofia_4,mwcu_b10_4_P-03_seq3,P-03,2027-09-06T00:00:00,2027-10-04T00:00:00
setup_sofia_4,mwcu_a7_4_P-03_seq3,P-03,2027-10-04T00:00:00,2027-11-01T00:00:00
setup_sofia_4,mwcu_b10_6_P-02-L_seq6,P-02-L,2027-11-01T00:00:00,2027-11-06T00:00:00
setup_sofia_4,mwcu_a7_2a_HV S_seq19,HV S,2027-11-06T00:00:00,2027-11-20T00:00:00
setup_sofia_4,mwcu_a7_3_P-02_seq10,P-02,2027-11-20T00:00:00,2027-11-25T00:00:00
setup_sofia_4,mwcu_b10_3_L-03_seq11,L-03,2027-11-25T00:00:00,2027-12-20T00:00:00
setup_sofia_4,mwcu_a7_2a_P-02-L_seq23,P-02-L,2028-01-10T00:00:00,2028-01-15T00:00:00
setup_sofia_4,mwcu_a7_2b_K-03_seq13,K-03,2028-01-15T00:00:00,2028-01-18T00:00:00
setup_sofia_4,mwcu_a7_3_P-02_seq12,P-02,2028-01-18T00:00:00,2028-01-23T00:00:00
setup_sofia_4,mwcu_b10_3_P-02_seq12,P-02,2028-01-23T00:00:00,2028-01-28T00:00:00
setup_sofia_4,mwcu_a7_2a_K-11_seq24,K-11,2028-01-28T00:00:00,2028-02-02T00:00:00
setup_sofia_4,mwcu_a7_2b_P-02_seq14,P-02,2028-02-02T00:00:00,2028-02-07T00:00:00
setup_sofia_4,mwcu_b10_2a_Leak_seq30,Leak,2028-02-07T00:00:00,2028-02-10T00:00:00
setup_sofia_4,mwcu_b10_2a_P-04_seq31,P-04,2028-02-10T00:00:00,2028-02-24T00:00:00
setup_sofia_4,mwcu_b10_3_P-03_seq13,P-03,2028-02-24T00:00:00,2028-03-23T00:00:00
setup_sofia_4,mwcu_a7_5_C-01_seq9,C-01,2028-03-23T00:00:00,2028-04-13T00:00:00
setup_sofia_4,mwcu_a7_2b_M-04_seq17,M-04,2028-04-13T00:00:00,2028-04-27T00:00:00
setup_sofia_4,mwcu_b10_3_K-02_seq14,K-02,2028-04-27T00:00:00,2028-05-11T00:00:00
setup_sofia_4,mwcu_a7_5a_K-14_seq2,K-14,2028-05-11T00:00:00,2028-06-05T00:00:00
setup_sofia_4,mwcu_a7_6_Leak_seq8,Leak,2028-06-05T00:00:00,2028-06-08T00:00:00
setup_sofia_4,mwcu_a7_3_P-03-E_seq15,P-03-E,2028-06-08T00:00:00,2028-07-06T00:00:00
setup_sofia_4,mwcu_b10_5b_P-03-E_seq1,P-03-E,2028-07-06T00:00:00,2028-08-03T00:00:00
setup_sofia_4,mwcu_b10_5a_Leak_seq3,Leak,2028-08-03T00:00:00,2028-08-06T00:00:00
setup_sofia_4,mwcu_a7_4_P-03-E_seq6,P-03-E,2028-09-04T00:00:00,2028-10-02T00:00:00
setup_sofia_4,mwcu_a7_4_P-04_seq7,P-04,2028-10-02T00:00:00,2028-10-16T00:00:00
setup_sofia_4,mwcu_a7_3_P-04_seq17,P-04,2028-10-16T00:00:00,2028-10-30T00:00:00
setup_sofia_4,mwcu_a7_2b_P-04_seq21,P-04,2028-10-30T00:00:00,2028-11-13T00:00:00
